ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
113,SP,Joan Adon,Pack,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,20,16,1,0,0,0,1,3,3,4,0,4,0,.000,0,0,0,1,0,1.00,2,9,0,1,6.95,0.1,0.0,0.2,4.83,1,1,1,0,0,0,0,0,0,.000,0.00,0.2,.000,1,1,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
300,SP,Kolby Allard,Portland,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,24,22,5,1,1,0,3,4,4,2,0,9,0,.200,0,0,0,0,0,0.53,4,4,0,0,8.45,-0.1,-0.0,0.1,1.80,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
153,SP,Kolby Allard,Ouran,39418, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,1,5.1,27,20,7,4,2,0,1,4,4,6,0,5,0,.400,0,1,0,2,1,1.13,5,4,0,0,7.88,-0.3,-0.0,0.1,5.77,1,2,1,1,1,0,0,0,0,1.000,1.69,0.1,1.013,0,0,5.1,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,-0.3,0.0
132,SP,Kolby Allard,Yankee Suck,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,26,24,8,7,1,0,0,2,0,1,0,8,0,.471,0,1,1,0,0,1.06,1,7,1,2,1.78,0.0,0.4,0.3,1.48,1,1,1,0,0,0,0,0,0,.000,0.00,-0.1,.000,3,2,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
70,SP,Chris Archer,Asbury Park,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.1,30,25,12,10,1,0,1,6,6,5,0,3,0,.524,0,0,0,2,0,0.88,7,3,1,0,8.07,-0.2,-0.0,-0.1,6.32,1,1,1,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
322,SP,Pedro Avila,Tippecanoe,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,16,15,3,1,1,0,1,3,3,1,0,6,0,.250,0,0,0,0,0,0.71,2,4,0,0,4.95,-0.1,0.1,0.1,1.26,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
274,SP,Tanner Banks,Toquerville,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.0,38,32,8,7,0,0,1,7,3,5,0,5,0,.259,0,1,0,0,0,0.93,6,13,0,0,6.20,-0.4,0.1,0.0,5.54,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
253,SP,Ralph Birkofer,Tokyo,40452, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.0,41,38,9,6,1,0,2,3,3,2,0,10,0,.259,0,1,0,0,0,0.97,10,10,1,0,5.15,0.3,0.2,0.5,3.02,1,2,2,1,0,1,0,0,0,1.000,0.90,-0.3,.000,1,0,10.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
62,SP,Matt Brash,Asbury Park,40818, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.1,22,20,1,1,0,0,0,0,0,2,0,8,0,.083,0,0,0,0,0,1.06,8,3,2,0,2.37,0.4,0.4,0.6,2.67,1,1,1,0,0,0,0,0,0,.000,0.00,-0.7,.000,2,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
292,SP,JT Brubaker,Portland,34243, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.0,15,12,3,0,0,0,3,5,2,3,0,6,0,.000,0,0,0,0,0,0.65,1,2,1,0,15.95,-0.3,-0.2,-0.1,2.76,1,1,1,1,0,0,1,0,0,.000,0.00,-0.4,.000,1,0,3.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
