ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
252,SP,Joan Adon,Boston,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.1,45,41,13,8,3,0,2,4,4,4,0,10,0,.379,0,0,0,0,0,1.25,9,9,0,0,5.45,-0.2,0.1,0.3,3.76,1,2,2,1,1,0,0,0,0,1.000,0.96,0.3,1.026,0,0,9.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,-0.1,0.0
212,SP,Kolby Allard,Berry Nutty,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,25,24,8,5,3,0,0,3,3,1,0,6,0,.444,0,0,0,1,0,1.21,3,7,0,0,2.02,-0.1,0.3,0.2,2.74,1,1,1,1,0,1,0,0,0,1.000,1.50,0.1,.000,0,0,6.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
150,SP,Kolby Allard,South Alberta,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,7.0,28,26,6,4,0,0,2,3,3,2,0,3,0,.190,0,0,0,0,0,0.92,8,9,1,0,7.23,-0.1,-0.0,0.2,5.26,1,1,1,1,1,0,0,0,0,1.000,1.29,-0.3,1.026,1,0,7.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
40,SP,Kolby Allard,Westerville,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.1,48,42,13,6,5,1,1,9,8,4,0,10,0,.364,0,2,1,1,0,0.90,7,12,0,0,4.00,-0.5,0.3,-0.0,3.84,1,2,2,1,1,0,0,0,0,1.000,0.87,0.3,1.026,0,0,10.1,0,0,0.00,0,0,0,0,1,1,0,0,0,0,0,-0.3,0.0
10,SP,Joaquin Andujar,Kennereigh,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,21.2,92,82,22,17,3,1,1,11,9,8,0,22,2,.356,0,0,1,6,0,1.16,16,19,1,2,3.47,0.0,0.7,0.6,3.50,1,4,4,2,1,1,0,0,0,1.000,0.83,-0.3,1.026,3,2,21.2,0,0,0.00,1,1,2,0,0,0,0,0,0,0,0,0.1,0.0
401,SP,Chris Archer,Bathurst,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,7.0,29,27,7,5,1,0,1,3,3,2,0,6,0,.300,0,0,0,1,0,1.06,5,9,1,0,4.52,0.1,0.2,0.2,3.64,1,1,1,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,7.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
941,SP,Pedro Avila,Bathurst,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.2,19,17,9,7,2,0,0,7,7,2,0,2,0,.600,0,0,0,0,0,1.08,2,4,1,0,4.27,-0.4,0.1,-0.3,5.71,1,1,1,0,0,0,0,0,0,.000,0.00,-0.8,.000,1,0,2.2,0,0,0.00,0,0,0,0,1,0,0,0,1,0,0,-0.1,0.0
82,SP,Pedro Avila,Santiago,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.1,18,16,7,3,3,1,0,5,5,2,0,4,0,.583,0,0,0,0,0,1.09,1,4,0,0,2.92,-0.4,0.1,-0.2,3.86,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,3.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
346,SP,Tyler Beede,Corey St.,34022, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,12.1,51,43,10,6,1,1,2,5,5,7,0,14,1,.296,0,0,0,3,0,0.98,15,4,1,0,5.30,-0.1,0.2,0.5,3.98,1,2,2,4,2,2,0,1,0,1.000,2.92,-0.2,1.026,1,0,12.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
76,SP,Ralph Birkofer,Tokyo,40452, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,17.1,66,58,9,7,1,0,1,4,4,8,0,22,0,.229,0,0,0,3,0,1.09,14,13,0,0,3.11,0.5,0.7,1.0,2.73,1,3,3,1,1,0,0,0,0,1.000,0.52,0.4,1.026,0,0,17.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.3,0.0
