ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
403,SP,Joan Adon,Toronto,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,1.1,11,9,6,4,1,0,1,6,6,2,0,3,0,1.000,0,0,0,0,0,0.97,47,47,0,0,0,1,13.74,-0.3,-0.1,-0.3,4.16,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,1,1,1.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
231,SP,Tyler Alexander,CityName,34760, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.2,18,15,5,3,1,0,1,5,5,2,0,5,1,.444,0,0,0,1,0,1.44,84,84,3,2,0,0,7.27,-0.3,0.0,-0.1,3.33,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,3.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
745,SP,Kolby Allard,New Bern,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,14.0,52,46,8,3,0,1,4,4,4,4,0,15,2,.148,0,0,0,2,0,0.87,101,203,11,12,0,3,6.85,0.5,0.1,0.8,2.75,1,2,2,1,1,0,0,0,0,1.000,0.64,0.5,1.023,3,3,14.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
531,SP,Kolby Allard,Rocky Top,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.0,43,36,11,5,3,0,3,9,9,6,0,13,0,.381,0,1,0,0,0,0.97,90,181,6,7,0,0,7.44,-0.2,0.0,-0.1,3.29,1,2,2,1,0,1,0,0,0,1.000,1.00,0.1,.000,0,0,9.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0
517,SP,Kolby Allard,Mucha Fat Otaku,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,23,21,9,6,1,0,2,7,7,1,0,8,1,.636,0,0,0,1,0,1.20,92,92,2,1,0,0,7.99,-0.4,-0.0,-0.2,1.74,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
439,SP,Kolby Allard,Corpus Christi,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,14.0,59,53,13,9,3,0,1,3,3,6,0,15,0,.324,0,0,1,0,0,0.87,118,237,10,14,0,2,4.07,0.3,0.5,0.9,3.44,1,2,2,0,0,0,0,0,0,.000,0.00,0.4,.000,2,2,14.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0
370,SP,Kolby Allard,Sunnytown,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.2,45,37,11,7,1,0,3,6,6,7,0,10,1,.333,0,0,0,0,0,1.03,92,185,4,12,0,0,8.96,-0.4,-0.1,0.1,4.39,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
253,SP,Kolby Allard,Kennereigh,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,10.2,52,44,12,7,4,0,1,9,9,7,1,12,1,.355,0,0,1,1,0,0.82,104,208,12,6,3,1,4.93,-0.4,0.3,0.1,4.24,1,2,2,4,4,0,0,0,0,1.000,3.38,-0.9,1.023,4,1,10.2,0,0,0.00,2,2,0,0,0,0,0,0,0,0,0,-0.3,0.0
17,SP,Kolby Allard,Sheboygan,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.2,45,44,14,11,2,0,1,6,5,1,0,10,0,.394,0,0,0,0,0,0.87,80,160,8,11,0,0,3.58,-0.3,0.4,0.2,2.95,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,9.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
811,SP,Joaquin Andujar,Montreal,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,5.2,33,25,11,8,1,0,2,10,8,5,0,6,0,.450,0,3,0,1,0,0.98,65,130,5,5,1,0,9.11,-0.6,-0.1,-0.3,5.04,1,2,2,0,0,0,0,0,0,.000,0.00,-0.3,.000,1,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
