ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
430,SP,Joan Adon,Toquerville,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.2,41,35,7,7,0,0,0,3,3,6,0,15,0,.350,0,0,0,2,0,1.08,84,169,6,6,0,0,2.50,0.2,0.5,0.5,2.63,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,9.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
710,SP,Kolby Allard,Napa,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,20.1,99,84,28,19,6,0,3,14,10,12,0,30,1,.472,0,2,1,3,0,0.97,103,413,14,13,0,2,4.63,-0.5,0.5,0.3,3.09,1,4,4,2,2,0,0,0,0,1.000,0.89,0.5,1.030,2,2,20.1,0,0,0.00,1,1,2,1,0,0,0,0,0,0,0,-0.7,0.0
351,SP,Kolby Allard,Kennereigh,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,22,17,6,3,1,0,2,6,5,5,0,3,0,.333,0,0,0,1,0,0.90,90,90,4,4,0,0,12.49,-0.2,-0.2,-0.2,6.57,1,1,1,0,0,0,0,0,0,.000,0.00,-0.1,.000,0,0,4.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0
311,SP,Kolby Allard,poway,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.1,25,24,8,4,1,0,3,5,5,1,0,8,0,.385,0,0,1,0,0,0.99,106,106,4,4,0,0,8.62,-0.3,-0.1,-0.0,1.95,1,1,1,1,1,0,0,0,0,1.000,1.69,0.1,1.030,0,0,5.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
247,SP,Kolby Allard,Sheboygan,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,13.2,62,51,13,8,3,0,2,10,8,11,0,15,0,.324,0,0,0,2,0,1.11,92,278,9,14,1,0,5.86,-0.3,0.2,0.2,4.50,1,3,3,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,13.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0
178,SP,Kolby Allard,Porto,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.0,18,15,7,3,2,0,2,6,6,3,0,3,0,.500,0,0,0,0,0,0.91,65,65,2,3,0,1,13.41,-0.3,-0.1,-0.2,5.47,1,1,1,0,0,0,0,0,0,.000,0.00,0.1,.000,1,1,3.0,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,-0.3,0.0
136,SP,Joaquin Andujar,Montreal,39117, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.0,32,25,3,3,0,0,0,1,1,6,0,9,0,.176,0,1,0,0,0,1.02,65,130,4,9,0,1,3.74,0.3,0.3,0.5,3.95,1,2,2,1,0,1,0,0,0,1.000,1.12,0.3,.000,1,1,8.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
452,SP,Chris Archer,Stockholm,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.1,22,20,4,4,0,0,0,1,1,2,0,8,0,.333,0,0,1,1,0,1.15,94,94,4,3,0,0,1.87,0.2,0.3,0.3,2.09,1,1,1,1,1,0,0,1,0,1.000,1.69,-0.1,1.030,0,0,5.1,0,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0.3,0.0
513,SP,Pedro Avila,Galveston,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,6.1,36,30,14,13,1,0,0,5,5,5,0,6,0,.560,0,1,0,1,0,1.19,84,169,7,4,0,0,4.22,-0.2,0.2,0.0,5.09,1,2,2,2,0,1,1,0,0,.500,1.42,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0
155,SP,Bill Bailey,Porto,40481, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,7.0,37,31,12,10,1,1,0,8,8,3,0,7,2,.480,0,1,0,0,0,1.15,74,148,5,8,1,1,3.88,-0.4,0.2,-0.1,4.12,1,2,2,1,1,0,0,0,0,1.000,1.29,-0.4,.515,2,1,7.0,0,0,0.00,0,0,0,0,1,0,0,0,0,0,0,-0.3,0.0
107,SP,Bill Bailey,Dukes,40481, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,9.1,37,31,4,3,0,0,1,2,2,6,0,10,0,.150,0,0,1,1,0,1.07,85,170,5,12,0,0,4.92,0.2,0.2,0.6,3.72,1,2,2,1,0,1,0,0,0,1.000,0.96,0.1,1.030,0,0,9.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
480,SP,Tanner Banks,Sangiovese,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,6.2,39,30,9,7,0,1,1,10,7,8,0,7,1,.364,0,0,1,0,0,1.03,90,181,9,4,0,0,7.64,-0.6,-0.0,-0.3,5.66,1,2,2,3,2,1,0,0,0,1.000,4.05,0.1,1.030,0,0,6.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
420,SP,Tanner Banks,Toquerville,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,5.2,32,28,13,7,2,0,4,11,11,3,0,5,1,.474,0,0,0,1,0,0.86,64,128,4,6,1,0,13.27,-0.7,-0.3,-0.4,4.77,1,2,2,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,5.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
229,SP,Tanner Banks,San Jose,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,16,15,1,1,0,0,0,0,0,1,0,7,0,.125,0,0,0,0,0,0.78,65,65,5,2,0,1,1.54,0.3,0.3,0.4,1.55,1,1,1,1,0,1,0,0,0,1.000,1.80,0.2,.000,1,1,5.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
185,SP,Tanner Banks,San Antonio,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,11.1,56,43,13,7,3,0,3,13,13,11,0,12,0,.333,0,2,0,2,0,1.10,81,245,8,12,0,0,7.98,-0.8,-0.1,-0.2,5.12,1,3,3,1,1,0,0,0,0,1.000,0.79,0.1,1.030,0,0,11.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.1,0.0
780,SP,JT Brubaker,Greenland,34243, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.1,20,17,1,0,0,0,1,1,1,3,0,10,0,.000,0,0,0,0,0,0.93,90,90,2,4,0,0,4.12,0.1,0.2,0.3,0.97,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,5.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0
305,SP,JT Brubaker,New York,34243, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,12.0,48,47,13,8,3,0,2,5,5,0,0,12,1,.333,0,0,0,0,0,0.94,94,188,16,6,1,1,4.16,-0.0,0.4,0.5,2.81,1,2,2,3,1,1,1,0,0,.667,1.50,0.0,1.030,2,1,12.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0
659,SP,Madison Bumgarner,Strickland,34172, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,27.0,106,98,22,14,3,1,4,11,11,6,0,28,2,.273,0,0,0,3,0,1.01,99,396,24,24,0,1,4.48,0.3,0.7,1.1,2.84,1,4,4,2,1,1,0,0,0,1.000,0.67,0.5,1.030,1,1,27.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.5,0.0
516,SP,Madison Bumgarner,R'lyeh,34172, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.1,26,24,7,7,0,0,0,3,3,2,0,3,0,.333,0,0,0,2,0,0.97,104,104,6,8,0,0,3.74,-0.0,0.2,0.2,5.21,1,1,1,1,1,0,0,0,0,1.000,1.42,0.1,1.030,0,0,6.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.4,0.0
194,SP,Madison Bumgarner,San Antonio,34172, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,17.2,75,67,18,13,3,1,1,6,6,8,0,19,0,.362,0,0,0,6,0,1.11,104,314,15,12,2,1,3.69,0.1,0.6,0.8,3.57,1,3,3,1,1,0,0,0,0,1.000,0.51,-0.2,1.030,3,1,17.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.4,0.0
140,SP,Madison Bumgarner,Montreal,34172, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,6.0,23,22,5,2,0,0,3,3,3,1,0,6,0,.154,0,0,0,2,0,0.57,96,96,4,6,0,0,8.74,-0.1,-0.1,0.2,2.63,1,1,1,1,1,0,0,0,0,1.000,1.50,0.1,1.030,0,0,6.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
622,SP,Daniel Castano,Warszkowo,34456, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,7.0,24,24,4,3,1,0,0,0,0,0,0,2,0,.182,0,0,0,1,0,0.98,86,86,11,7,0,0,3.17,0.3,0.3,0.7,4.80,1,1,1,2,1,1,0,0,0,1.000,2.57,0.1,1.030,0,0,7.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.3,0.0
