ID,POS,Name,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
229,SP,Joan Adon,Toquerville,34355, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,19,16,3,1,0,2,0,4,4,3,0,6,0,.300,0,0,0,0,0,0.97,3,3,0,0,3.26,-0.2,0.2,-0.0,3.35,1,1,1,1,1,0,0,0,0,1.000,2.25,0.1,1.003,0,0,4.0,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
152,SP,Tyler Alexander,Wodonga Hawks,34760, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,7.1,39,36,14,5,6,0,3,12,12,3,0,4,0,.379,0,0,0,0,0,0.90,8,10,0,0,9.46,-0.9,-0.1,-0.3,5.41,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,7.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
322,SP,Kolby Allard,Portland,34581, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,4,4,20.2,100,87,27,20,3,0,4,19,16,10,0,24,2,.383,0,1,3,4,0,1.11,17,17,0,0,5.94,-0.7,0.4,0.1,3.65,1,4,4,3,2,1,0,2,0,1.000,1.31,0.3,1.003,0,0,20.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
52,SP,Chris Archer,Atlanta,34690, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,8.2,39,33,10,7,0,0,3,8,8,4,0,9,1,.318,0,1,0,0,0,0.94,4,11,2,2,8.16,0.0,-0.0,0.0,3.60,1,2,2,1,0,1,0,0,0,1.000,1.04,-0.2,.000,4,2,8.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0
282,SP,Pedro Avila,Santiago,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,6.1,36,32,13,10,1,0,2,7,6,4,0,10,0,.550,0,0,0,0,0,0.98,4,4,0,0,6.85,-0.4,0.1,-0.1,3.29,1,2,2,0,0,0,0,0,0,.000,0.00,0.1,.000,0,0,6.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
119,SP,Pedro Avila,Strickland,40693, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.2,18,15,6,3,2,0,1,4,4,2,0,7,1,.714,0,0,0,0,0,1.14,0,1,0,0,7.01,-0.4,0.0,-0.1,1.86,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
379,SP,Bill Bailey,Wash Park,40481, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,2.1,17,12,6,4,1,0,1,6,6,5,0,2,0,.556,0,0,1,1,0,1.24,3,1,0,0,14.29,-0.4,-0.1,-0.2,7.45,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,2.1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0
328,SP,Tanner Banks,Portland,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,7.2,35,31,8,4,1,1,2,8,6,3,0,8,0,.273,0,1,1,0,0,0.92,8,6,1,0,6.49,-0.4,0.1,-0.0,3.66,1,2,2,0,0,0,0,0,0,.000,0.00,-0.2,.000,1,0,7.2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0
217,SP,Tanner Banks,Toquerville,40688, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,4.0,17,14,2,1,1,0,0,1,1,2,0,8,1,.333,0,0,0,0,0,1.14,2,2,0,0,2.26,-0.0,0.2,0.2,1.19,1,1,1,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,4.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
293,SP,Mike Baumann,Santiago,35000, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.2,19,17,2,1,0,0,1,1,1,2,0,7,0,.111,0,0,0,1,0,0.82,6,2,0,1,4.89,0.1,0.2,0.4,2.70,1,1,1,1,1,0,0,0,0,1.000,1.59,0.3,1.003,1,1,5.2,0,0,0.00,1,1,0,0,0,0,0,0,0,0,0,-0.5,0.0
