ID,POS,Name,TM,TM,CID,G,GS,PA,AB,H,1B,2B,3B,HR,RBI,R,BB,IBB,HP,SH,SF,SO,GIDP,wOBA,BABIP,wRC,wRAA,WAR,SB,CS,BatR,wSB,UBR,BsR,G,GS,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,BABIP,SH,SF,WP,DP,RA,pLi,PPG,PI,GB,FB,SB,CS,FIP,WPA,WAR,rWAR,SIERA,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,CERA,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
777,SP,Oscar Levis,Taylor,TAY,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,3,19.0,84,77,24,13,6,0,5,15,13,6,0,20,1,.365,0,0,1,4,0,1.03,106,319,13,18,1,2,6.54,-0.6,0.3,0.2,3.32,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
756,SP,Oscar Levis,Underground,UND,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,3.1,19,16,7,3,2,0,2,8,8,3,0,3,0,.455,0,0,0,0,0,1.05,83,83,2,4,0,1,12.82,-0.6,-0.1,-0.3,5.50,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
540,SP,Oscar Levis,Miami,MIA,40584,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,12.2,56,48,13,8,4,0,1,8,8,7,0,10,0,.316,0,1,0,1,0,0.99,101,203,13,12,0,2,5.23,-0.2,0.3,0.3,4.77,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
293,SP,Oscar Levis,Botticino,BOT,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,5,5,22.1,108,96,31,19,7,0,5,23,23,12,0,20,0,.366,0,0,0,0,0,0.75,84,424,22,23,2,1,6.85,-1.0,0.2,-0.1,4.54,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
90,SP,Oscar Levis,THE New York,NYE,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,2,2,11.2,54,51,17,13,3,1,0,8,8,2,0,11,0,.415,0,1,1,0,0,1.11,103,207,8,16,1,0,2.75,-0.1,0.6,0.2,3.28,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
70,SP,Oscar Levis,The Family,Fam,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,5.0,25,21,6,3,2,0,1,4,4,4,0,5,0,.333,0,0,0,0,0,0.86,101,101,1,9,0,0,7.12,-0.1,0.0,0.1,4.41,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
29,SP,Oscar Levis,Raleigh,RAL,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,1,1,7.1,27,24,6,6,0,0,0,1,1,3,0,7,0,.353,0,0,0,2,0,1.08,101,101,4,7,0,2,3.44,0.3,0.3,0.6,3.42,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
341,RP,Oscar Levis,e,E,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,8,0,9.1,39,34,7,6,0,0,1,1,1,5,0,11,0,.273,0,0,0,1,8,0.62,18,149,8,8,0,0,4.76,0.1,0.2,0.5,3.43,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
178,RP,Oscar Levis,McNoosh,MCN,40584, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0,-0.0,0.0,0,0,-0.0,0.0,0.0,0.0,3,0,4.1,19,15,2,1,1,0,0,1,1,4,0,7,0,.250,0,0,0,0,3,1.18,28,85,5,1,0,0,3.66,0.3,0.1,0.2,3.79,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
351,C,Jim Leyritz,e,E,37627,11,9,40,34,7,5,0,0,2,7,3,4,0,1,0,1,19,0,.292,.357,3,-3.5,-0.2,0,0,-3.5,0.0,-0.8,-0.8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,9,1,1,3,0,3,0,0,0,1.000,3.38,0.0,1.032,0,0,8.0,0,0,0.00,2,2,0,0,1,1,2,0,0,0,2,0.0,0.5
169,C,Quincy Trouppe,McNoosh,MCN,36503,2,2,9,8,1,0,0,0,1,1,1,1,0,0,0,0,5,0,.273,.000,0,-1.0,-0.1,0,0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0.0,0.0,0.0,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.0,.000,0,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
